onset	duration	nwb_table	temporal_frequency	spatial_frequency	direction	contrast
445.0	60.0	epochs	2.0	0.04	0.0	0.8
536.0	59.0	epochs	0.5	0.04	180.0	0.8
626.0	60.0	epochs	4.0	0.04	0.0	0.8
716.0	60.0	epochs	0.5	0.32	90.0	0.8
807.0	59.0	epochs	0.5	0.32	180.0	0.8
897.0	60.0	epochs	2.0	0.08	270.0	0.8
987.0	60.0	epochs	1.0	0.02	90.0	0.8
1077.0	60.0	epochs	8.0	0.04	0.0	0.8
1168.0	60.0	epochs	2.0	0.02	180.0	0.8
1258.0	60.0	epochs	1.0	0.16	90.0	0.8
1348.0	60.0	epochs	8.0	0.08	270.0	0.8
1439.0	59.0	epochs	8.0	0.32	90.0	0.8
1529.0	60.0	epochs	4.0	0.02	90.0	0.8
1619.0	60.0	epochs	2.0	0.04	90.0	0.8
1710.0	59.0	epochs	0.5	0.16	0.0	0.8
1800.0	60.0	epochs	1.0	0.04	90.0	0.8
1890.0	60.0	epochs	0.5	0.08	0.0	0.8
1981.0	59.0	epochs	1.0	0.02	180.0	0.8
2071.0	60.0	epochs	8.0	0.08	90.0	0.8
2161.0	60.0	epochs	1.0	0.16	270.0	0.8
2252.0	59.0	epochs	1.0	0.16	180.0	0.8
2342.0	60.0	epochs	2.0	0.08	90.0	0.8
2432.0	60.0	epochs	8.0	0.08	270.0	0.8
2523.0	59.0	epochs	0.5	0.08	270.0	0.8
2613.0	60.0	epochs	1.0	0.16	90.0	0.8
2703.0	60.0	epochs	1.0	0.16	270.0	0.8
2793.0	60.0	epochs	4.0	0.04	180.0	0.8
2884.0	59.0	epochs	4.0	0.04	0.0	0.8
2974.0	60.0	epochs	0.5	0.04	0.0	0.8
3064.0	60.0	epochs	2.0	0.02	90.0	0.8
3155.0	59.0	epochs	4.0	0.02	270.0	0.8
3245.0	60.0	epochs	4.0	0.08	90.0	0.8
3335.0	60.0	epochs	2.0	0.04	180.0	0.8
3426.0	59.0	epochs	0.5	0.02	90.0	0.8
3516.0	60.0	epochs	4.0	0.08	180.0	0.8
3606.0	60.0	epochs	4.0	0.08	270.0	0.8
3697.0	59.0	epochs	4.0	0.32	0.0	0.8
3787.0	60.0	epochs	8.0	0.02	180.0	0.8
3877.0	60.0	epochs				
3968.0	59.0	epochs	1.0	0.16	270.0	0.8
4058.0	60.0	epochs	8.0	0.08	270.0	0.8
4148.0	60.0	epochs	0.5	0.04	270.0	0.8
4238.0	60.0	epochs	0.5	0.04	180.0	0.8
4329.0	59.0	epochs	0.5	0.04	270.0	0.8
4419.0	60.0	epochs	0.5	0.02	270.0	0.8
4509.0	60.0	epochs	0.5	0.02	90.0	0.8
4600.0	59.0	epochs	2.0	0.04	0.0	0.8
4690.0	60.0	epochs	1.0	0.16	90.0	0.8
4780.0	60.0	epochs	4.0	0.04	270.0	0.8
4871.0	59.0	epochs	0.5	0.04	90.0	0.8
4961.0	60.0	epochs	0.5	0.02	270.0	0.8
5051.0	60.0	epochs	0.5	0.16	180.0	0.8
5142.0	59.0	epochs	8.0	0.04	90.0	0.8
5232.0	60.0	epochs	1.0	0.04	90.0	0.8
5322.0	60.0	epochs	4.0	0.04	90.0	0.8
