onset	duration	nwb_table	temporal_frequency	spatial_frequency	direction	contrast
446.0	59.0	epochs	8.0	0.02	90.0	0.8
536.0	60.0	epochs	8.0	0.08	270.0	0.8
626.0	60.0	epochs	2.0	0.02	0.0	0.8
716.0	60.0	epochs	8.0	0.32	270.0	0.8
807.0	59.0	epochs	4.0	0.02	0.0	0.8
897.0	60.0	epochs	1.0	0.32	90.0	0.8
987.0	60.0	epochs	8.0	0.02	90.0	0.8
1078.0	59.0	epochs	4.0	0.08	90.0	0.8
1168.0	60.0	epochs	0.5	0.08	90.0	0.8
1258.0	60.0	epochs	2.0	0.04	90.0	0.8
1349.0	59.0	epochs	2.0	0.02	90.0	0.8
1439.0	60.0	epochs	2.0	0.04	180.0	0.8
1529.0	60.0	epochs	8.0	0.32	90.0	0.8
1619.0	60.0	epochs	1.0	0.04	180.0	0.8
1710.0	59.0	epochs	2.0	0.16	180.0	0.8
1800.0	60.0	epochs	2.0	0.02	90.0	0.8
1890.0	60.0	epochs	0.5	0.02	180.0	0.8
1981.0	59.0	epochs	2.0	0.04	180.0	0.8
2071.0	60.0	epochs	2.0	0.32	270.0	0.8
2161.0	60.0	epochs	0.5	0.08	270.0	0.8
2252.0	59.0	epochs	1.0	0.04	270.0	0.8
2342.0	60.0	epochs	1.0	0.02	90.0	0.8
2432.0	60.0	epochs	8.0	0.04	180.0	0.8
2522.0	60.0	epochs	0.5	0.08	180.0	0.8
2613.0	59.0	epochs	0.5	0.08	90.0	0.8
2703.0	60.0	epochs	4.0	0.32	270.0	0.8
2793.0	60.0	epochs	4.0	0.16	180.0	0.8
2884.0	59.0	epochs	8.0	0.04	270.0	0.8
2974.0	60.0	epochs	1.0	0.02	180.0	0.8
3064.0	60.0	epochs	1.0	0.02	90.0	0.8
3155.0	59.0	epochs	2.0	0.02	90.0	0.8
3245.0	60.0	epochs	2.0	0.08	270.0	0.8
3335.0	60.0	epochs	4.0	0.04	90.0	0.8
3425.0	60.0	epochs	1.0	0.02	270.0	0.8
3516.0	59.0	epochs	0.5	0.08	90.0	0.8
3606.0	60.0	epochs	4.0	0.04	90.0	0.8
3696.0	60.0	epochs	4.0	0.16	180.0	0.8
3787.0	59.0	epochs	4.0	0.08	90.0	0.8
3877.0	60.0	epochs	4.0	0.02	90.0	0.8
3967.0	60.0	epochs	8.0	0.02	180.0	0.8
4058.0	59.0	epochs	4.0	0.08	90.0	0.8
4148.0	60.0	epochs	8.0	0.08	90.0	0.8
4238.0	60.0	epochs	1.0	0.04	0.0	0.8
4328.0	60.0	epochs	4.0	0.02	180.0	0.8
4419.0	59.0	epochs	2.0	0.32	180.0	0.8
4509.0	60.0	epochs	0.5	0.04	0.0	0.8
4599.0	60.0	epochs	0.5	0.02	180.0	0.8
4690.0	59.0	epochs	1.0	0.32	270.0	0.8
4780.0	60.0	epochs	0.5	0.08	270.0	0.8
4870.0	60.0	epochs	4.0	0.04	90.0	0.8
